0.000000000,-0.0159151
0.011609977,-0.000462147
0.023219954,0.00797416
0.034829931,0.00904245
0.046439909,0.00703526
0.058049886,0.00459625
0.069659863,0.0020294
0.081269841,-0.000590216
0.092879818,-0.00300387
0.104489795,-0.0022065
0.116099773,0.000182028
0.127709750,0.00292866
0.139319727,0.00357098
0.150929705,0.00223505
0.162539682,0.00163829
0.174149659,0.00145806
0.185759637,0.0002545
0.197369614,-0.000579213
0.208979591,-3.07283e-5
0.220589569,0.000707116
0.232199546,0.001055
0.243809523,0.00096402
0.255419501,0.0006147
0.267029478,0.00050883
0.278639455,0.000826073
0.290249433,0.0011549
0.301859410,0.00115207
0.313469387,0.000858997
0.325079365,0.000491579
0.336689342,0.000225081
0.348299319,0.000139037
0.359909297,3.6872e-5
0.371519274,-0.000167188
0.383129251,-0.000222473
0.394739229,-1.59069e-5
0.406349206,0.000322064
0.417959183,0.000549721
0.429569160,0.000697345
0.441179138,0.000760971
0.452789115,0.000316063
0.464399092,-0.000610779
0.476009070,-0.00126884
0.487619047,-0.00136961
0.499229024,-0.00112431
0.510839002,-0.000532735
0.522448979,0.00040713
0.534058956,0.00107157
0.545668934,0.00106391
0.557278911,0.000855334
0.568888888,0.000246832
0.580498866,-0.000555066
0.592108843,-0.00134169
0.603718820,-0.00194637
0.615328798,-0.00220462
0.626938775,-0.00143678
0.638548752,0.000423377
0.650158730,0.00254989
0.661768707,0.00347067
0.673378684,0.00255217
0.684988662,0.000983694
0.696598639,-0.000154813
0.708208616,-0.00068114
0.719818594,-0.000742515
0.731428571,-0.000476613
0.743038548,-0.000134642
0.754648526,-3.3842e-6
0.766258503,-8.98079e-5
0.777868480,-0.000123385
0.789478458,-7.13539e-5
0.801088435,-3.37534e-5
0.812698412,-6.91783e-5
0.824308390,-0.000294524
0.835918367,-0.000668778
0.847528344,1.93321e-5
0.859138321,0.00100052
0.870748299,-0.000295898
0.882358276,-0.00656629
0.893968253,-0.0210381
0.905578231,-0.0341301
0.917188208,0.000526019
0.928798185,0.0584703
0.940408163,0.0664553
0.952018140,0.0319262
0.963628117,-0.000572832
0.975238095,-0.00946224
0.986848072,-0.00265683
0.998458049,-0.0054428
1.010068027,-0.028995
1.021678004,-0.0438942
1.033287981,-0.0297191
1.044897959,0.0220562
1.056507936,0.0776062
1.068117913,0.111304
1.079727891,0.119833
1.091337868,0.0949788
1.102947845,0.0397252
1.114557823,-0.0182243
1.126167800,-0.0481682
1.137777777,-0.0401012
1.149387755,-0.0173793
1.160997732,-0.00300259
1.172607709,0.0021275
1.184217687,0.00303977
1.195827664,0.000724248
1.207437641,-0.000724248
1.219047619,0.00477048
1.230657596,0.0124927
1.242267573,0.0131036
1.253877551,0.00239581
1.265487528,-0.0199775
1.277097505,-0.0454167
1.288707482,-0.0556432
1.300317460,-0.0233742
1.311927437,0.0398594
1.323537414,0.0970355
1.335147392,0.105576
1.346757369,0.0564216
1.358367346,-0.0113188
1.369977324,-0.0545239
1.381587301,-0.059579
1.393197278,-0.0342315
1.404807256,0.0153672
1.416417233,0.0511399
1.428027210,0.0627261
1.439637188,0.0428451
1.451247165,-0.00148191
1.462857142,-0.039505
1.474467120,-0.0565747
1.486077097,-0.0451748
1.497687074,-0.00286994
1.509297052,0.0434964
1.520907029,0.0664307
1.532517006,0.0482165
1.544126984,0.00435185
1.555736961,-0.0450737
1.567346938,-0.074648
1.578956916,-0.0760339
1.590566893,-0.0563364
1.602176870,-0.0300011
1.613786848,0.0225326
1.625396825,0.0737707
1.637006802,0.11116
1.648616780,0.0979014
1.660226757,0.0437899
1.671836734,-0.0160998
1.683446712,-0.0353894
1.695056689,-0.0122784
1.706666666,0.0238342
1.718276643,0.0371383
1.729886621,0.0288662
1.741496598,0.00774524
1.753106575,-0.0185383
1.764716553,-0.0627719
1.776326530,-0.0884754
1.787936507,-0.0955086
1.799546485,-0.0392042
1.811156462,0.0541367
1.822766439,0.147394
1.834376417,0.19366
1.845986394,0.135244
1.857596371,0.0107479
1.869206349,-0.1172
1.880816326,-0.210332
1.892426303,-0.202492
1.904036281,-0.129686
1.915646258,0.0205579
1.927256235,0.135233
1.938866213,0.209276
1.950476190,0.172941
1.962086167,0.0821339
1.973696145,-0.0429172
1.985306122,-0.173452
1.996916099,-0.222833
2.008526077,-0.177277
2.020136054,-0.0314059
2.031746031,0.106464
2.043356009,0.186429
2.054965986,0.188675
2.066575963,0.0696521
2.078185941,-0.0658303
2.089795918,-0.169345
2.101405895,-0.210371
2.113015873,-0.146432
2.124625850,-0.00263129
2.136235827,0.147455
2.147845804,0.248673
2.159455782,0.235381
2.171065759,0.147697
2.182675736,0.00263129
2.194285714,-0.162497
2.205895691,-0.321488
2.217505668,-0.398033
2.229115646,-0.310988
2.240725623,-0.0712345
2.252335600,0.185615
2.263945578,0.336015
2.275555555,0.363224
2.287165532,0.205084
2.298775510,0.000346584
2.310385487,-0.159253
2.321995464,-0.262983
2.333605442,-0.275397
2.345215419,-0.155739
2.356825396,0.0419649
2.368435374,0.231806
2.380045351,0.27647
2.391655328,0.245287
2.403265306,0.131998
2.414875283,-0.0419649
2.426485260,-0.226609
2.438095238,-0.335968
2.449705215,-0.310365
2.461315192,-0.169838
2.472925170,0.00950581
2.484535147,0.170103
2.496145124,0.236417
2.507755102,0.202848
2.519365079,0.0972383
2.530975056,-0.0628779
2.542585034,-0.233694
2.554195011,-0.298799
2.565804988,-0.278935
2.577414965,-0.0811967
2.589024943,0.174914
2.600634920,0.360409
2.612244897,0.408317
2.623854875,0.321543
2.635464852,0.117252
2.647074829,-0.11984
2.658684807,-0.29857
2.670294784,-0.379341
2.681904761,-0.313489
2.693514739,-0.117406
2.705124716,0.0812597
2.716734693,0.191103
2.728344671,0.236768
2.739954648,0.194076
2.751564625,0.0768581
2.763174603,-0.0768751
2.774784580,-0.198127
2.786394557,-0.246934
2.798004535,-0.161047
2.809614512,0.0123266
2.821224489,0.14934
2.832834467,0.229406
2.844444444,0.202191
2.856054421,0.128523
2.867664399,-0.0220873
2.879274376,-0.190789
2.890884353,-0.294705
2.902494331,-0.313035
2.914104308,-0.199245
2.925714285,-0.0262908
2.937324263,0.151806
2.948934240,0.243899
2.960544217,0.247772
2.972154195,0.145889
2.983764172,-0.00942085
2.995374149,-0.131433
3.006984126,-0.205532
3.018594104,-0.181428
3.030204081,-0.0304794
3.041814058,0.153209
3.053424036,0.219704
3.065034013,0.201525
3.076643990,0.10873
3.088253968,-0.0610458
3.099863945,-0.226838
3.111473922,-0.302843
3.123083900,-0.276491
3.134693877,-0.128342
3.146303854,0.00902
3.157913832,0.110175
3.169523809,0.150453
3.181133786,0.0967247
3.192743764,0.0114418
3.204353741,-0.0812517
3.215963718,-0.122731
3.227573696,-0.0584784
3.239183673,0.0650574
3.250793650,0.176765
3.262403628,0.169098
3.274013605,0.105313
3.285623582,0.0294313
3.297233560,-0.084357
3.308843537,-0.188823
3.320453514,-0.267969
3.332063492,-0.227683
3.343673469,-0.0848434
3.355283446,0.0974119
3.366893424,0.224189
3.378503401,0.259492
3.390113378,0.175647
3.401723356,-0.0304668
3.413333333,-0.181357
3.424943310,-0.252165
3.436553287,-0.213691
3.448163265,-0.0604593
3.459773242,0.0792615
3.471383219,0.173877
3.482993197,0.193643
3.494603174,0.100853
3.506213151,-0.0266125
3.517823129,-0.164988
3.529433106,-0.223345
3.541043083,-0.145435
3.552653061,0.0483562
3.564263038,0.202143
3.575873015,0.2363
3.587482993,0.124847
3.599092970,-0.0920798
3.610702947,-0.252095
3.622312925,-0.310641
3.633922902,-0.277616
3.645532879,-0.134972
3.657142857,0.0853309
3.668752834,0.216786
3.680362811,0.147898
3.691972789,-0.0561873
3.703582766,-0.271597
3.715192743,-0.256091
3.726802721,-0.0795147
3.738412698,0.108136
3.750022675,0.176137
3.761632653,0.182568
3.773242630,0.150613
3.784852607,0.216038
3.796462585,0.222659
3.808072562,0.11341
3.819682539,0.000216534
3.831292517,-0.136861
3.842902494,-0.138034
3.854512471,-0.0273064
3.866122448,0.0860756
3.877732426,0.129425
3.889342403,0.115409
3.900952380,0.0681588
3.912562358,0.0153984
3.924172335,-0.0377584
3.935782312,-0.0433356
3.947392290,-0.00535246
3.959002267,0.0292498
3.970612244,0.0296121
3.982222222,-0.0121185
3.993832199,-0.0676714
4.005442176,-0.0991515
4.017052154,-0.106695
4.028662131,-0.0782453
4.040272108,-0.0435054
4.051882086,-0.0347702
4.063492063,-0.0293288
4.075102040,0.000350474
4.086712018,0.0201583
4.098321995,-0.00029704
4.109931972,-0.0123415
4.121541950,0.0397872
4.133151927,0.157888
4.144761904,0.26689
4.156371882,0.234582
4.167981859,0.0602423
4.179591836,-0.112459
4.191201814,-0.206928
4.202811791,-0.152092
4.214421768,-0.0166612
4.226031746,0.129042
4.237641723,0.215229
4.249251700,0.214992
4.260861678,0.162134
4.272471655,0.0201467
4.284081632,-0.197806
4.295691609,-0.389102
4.307301587,-0.368331
4.318911564,-0.142821
4.330521541,0.125751
4.342131519,0.280015
4.353741496,0.22028
4.365351473,0.0676076
4.376961451,-0.0533227
4.388571428,-0.0650511
4.400181405,-0.0266418
4.411791383,-0.0143875
4.423401360,0.0143875
4.435011337,0.0377674
4.446621315,0.0319733
4.458231292,-0.0099251
4.469841269,-0.112073
4.481451247,-0.160706
4.493061224,-0.0906807
4.504671201,0.0711255
4.516281179,0.222217
4.527891156,0.263796
4.539501133,0.189542
4.551111111,0.103056
4.562721088,0.0497834
4.574331065,-0.0164677
4.585941043,-0.066813
4.597551020,-0.0957467
4.609160997,-0.0878188
4.620770975,-0.0633505
4.632380952,-0.0515157
4.643990929,-0.0365542
4.655600907,-0.012861
4.667210884,0.0304311
4.678820861,0.07446
